,"Viên sủi Effer-Paralmax Extra 650mg giảm đau, hạ sốt từ nhẹ đến vừa (5 vỉ x 4 viên)","Mỗi viên nén sủi bọt Effer-Paralmax Extra chứa:

Hoạt chất: Paracetamol 650mg.

Tá dược: Acid citric khan, natri hydrocarbonat khan, natri carbonat khan, natri saccharin, aspartam, Kollidon K30, PEG 6000, natri benzoate vừa đủ một viên nén sủi bọt.","Dùng điều trị triệu chứng đau từ nhẹ đến vừa như: đau đầu, đau răng, đau bụng kinh, đau do thấp khớp, nhức mỏi cơ, cảm cúm.

Hạ sốt trong các chứng sốt do cảm cúm hoặc do các chứng nhiễm trùng đường hô hấp.","Cách dùng: Dùng uống, hòa với khoảng 200 ml nước, uống ngay sau khi sủi bọt hoàn toàn và theo hướng dẫn của bác sĩ.

Liều dùng: Người lớn và trẻ em bên 12 tuổi: Mỗi lần 1 viên, 4- 6 giờ 1 lần khi cần thiết, không quá 6 viên/ngày."
,"Hapacol Sủi 500mg giảm đau, hạ sốt (4 vỉ x 4 viên)","Hoạt chất: Paracetamol 500mg.

Tá dược: Acid tartaric, acid citric khan, aspartam, PVP K30, lactose khan, natri bicarbonat, effersoda, acesulfam kali, bột hương cam, natri benzoat, polyethylen glycol 6000, talc.","Điều trị các triệu chứng đau trong các trường hợp: đau đầu, đau nửa đầu, đau răng, đau nhức do cảm cúm, đau họng, đau nhức cơ xương, đau do viêm khớp, đau sau khi tiêm ngừa hay nhổ răng.

Hạ sốt ở bệnh nhân bị cảm hay những bệnh có liên quan đến sốt.","Hòa tan viên thuốc trong lượng nước tuỳ thích đến khi hết sủi bọt. Khoảng cách giữa 2 lần uống phải hơn 4 giờ và không uống quá 8 viên/ ngày.

Người lớn và trẻ em > 12 tuổi: uống 1 viên/ lần.

Đau nhiều: người lớn có thể uống 2 viên/ lần.

Hoặc theo chỉ dẫn của Thầy thuốc.

Lưu ý:

* Liều tối đa/24 giờ:

- Đối với trẻ em: uống không quá 5 lần/ ngày.

* Không nên kéo dài việc tự sử dụng thuốc mà cần có ý kiến bác sĩ khi:

- Có triệu chứng mới xuất hiện.

- Sốt cao (39,5 độ C) và kéo dài hơn 3 ngày hoặc tái phát.

- Đau nhiều và kéo dài hơn 5 ngày."
,"Bột pha hỗn dịch uống Glotadol 250 giảm đau, hạ sốt do cảm cúm (20 gói x 2.5g)","Hoạt chất: Paracetamol 250 mg.

Tá dược: Đường trắng, sunset yellow dye, hương cam, mannitol 160C, microcrystalline cellulose & carboxymethyl cellulose
natri C91, sucralose.","Hạ sốt và giảm các cơn đau do cảm cúm hay cảm lạnh thông thường, đau đầu, đau họng, mọc răng, tiêm ngừa, cắt amiđan.","Trẻ nhỏ 1-3 tháng tuổi: dùng một liều đơn 20 mg/kg, sau đó uống liều 15-20 mg/kg cách mỗi 6-8 giờ nếu cần, liều tối đa 60 mg/kg/ngày.

Trẻ lớn hơn: uống liều 20 mg/kg cách mỗi 6-8 giờ, liều tối đa 90 mg/kg/ngày trong 48 giờ hoặc lâu hơn nếu cần thiết, sau đó dùng liều 15 mg/kg mỗi 6 giờ.

Cách dùng

Cho lượng bột thuốc tương ứng với liều dùng vào 5 ml nước, khuấy đều trước khi uống."
,"Hapacol Cảm Cúm trị các triệu chứng sốt, đau, sung huyết mũi (10 vỉ x 10 viên)","Paracetamol 500 mg

Cafein 25 mg

Phenylephrin 5 mg

Thành phần tá dược: Tinh bột mì, tinh bột biến tính, màu erythrosin lake, microcrystalline cellulose M101, natri croscarmellose, acid stearic, talc, mùi blueberry, povidon K30, natri lauryl sulfat, kali sorbat.","Hapacol Cảm Cúm dùng điều trị các triệu chứng của cảm cúm như sốt, đau, sung huyết mũi, mệt mỏi.","Người lớn và trẻ em trên 16 tuổi: uống 1 - 2 viên/ lần x 4 lần/ ngày, không sử dụng quá 8 viên/ ngày.

Lưu ý: Khoảng cách giữa 2 lần uống không được ít hơn 4 giờ.

Không uống quá 7 ngày trừ khi có chỉ định của Bác sĩ.

Không dùng cho trẻ em dưới 16 tuổi.

Hoặc theo chỉ dẫn của Thầy thuốc."
,"SaVi Alvic giảm đau, hạ sốt, kháng viêm (10 vỉ x 10 viên)","Hoạt chất: Paracetamol 325mg, Ibuprofen 200mg.

Tá dược gồm Lactose monohydrat, microcrystallin cellulose, colloidal anhydrous silica, povidon K30, talc, magnesi stearat, natri starch glycolat, natri lauryl sulfat, opadry II 33g11635 bluish green vừa đủ 1 viên","Giảm đau, kháng viêm trong các trường hợp đau cơ, khớp do chấn thương, thấp khớp, đau do viêm thần kinh như đau lưng, vẹo (sái) cổ, bong gân, căng cơ quá mức, trật khớp, đau sau giải phẫu.

Điều trị cảm sốt, nhức đầu, đau răng, đau bụng kinh, đau nhức cơ quan vận động.","Dùng cho người lớn:

- Trường hợp cấp tính: Uống 1 - 2 viên/lần; ngày 3 lần; hoặc theo sự chỉ dẫn của bác sĩ

- Trường hợp mạn tính: Uống 1 viên/lần; ngày 3 lần; hoặc theo sự chỉ dẫn của bác sĩ

Lưu ý:

Không dùng thuốc này cùng với các chế phẩm khác có chứa paracetamol hoặc ibuprofen.

Không được dùng quá liều chỉ định

Không được dùng SaVi Alvic để tự điều trị giảm đau quá 10 ngày ở người lớn, trừ khi do thầy thuốc hướng dẫn và giám sát.

Không dùng SaVi Alvic cho người lớn để tự điều trị sốt cao (trên 39.5 độ C), sốt kéo dài trên 3 ngày hoặc sốt tái phát, trừ khi do thầy thuốc hướng dẫn và giám sát."
,Paracetamol 500 Medipharco trị các triệu chứng đau từ nhẹ đến vừa (50 vỉ x 10 viên),"Thành phần dược chất: Paracetamol 500mg.

-Thành phần tá dược: Tinh bột bắp, Lactose, Sodium starch glycolate, Tinh bột sắn, Gelatin, Methylparaben, Magnesi stearat vừa đủ 1 viên.
","Paracetamol được dùng điều trị các triệu chứng đau từ nhẹ đến vừa hoặc/và sốt.

Đau:

Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa. Thuốc có hiệu quả nhất là làm giảm đau cường độ thấp có nguồn gốc không phải nội tạng. Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat để giảm đau nhẹ hoặc hạ sốt.

Sốt:

Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt do mọi nguyên nhân nhưng không làm giảm thân nhiệt ở người bình thường. Tuy vậy, liệu pháp hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.","Dùng đường uống. Uống nguyên viên hoặc có thể bẻ nhỏ ra với một ít thức uống (nước, sữa, nước ép trái cây)."
,"Thuốc cốm ACEgoi trị sốt, ho, sổ mũi, nhức đầu (30 gói x 3g)","Mỗi gói 3g chứa:

Paracetamol 325mg.

Natri benzoat 100mg.

Clorpheniramin maleat 2mg.

Tá dược: Đường trắng, Lactose, Natri carboxymethyl cellulose, Aspartam, Phẩm màu Erythrosin dye, Bột hương cam.","Thuốc cốm ACEgoi chỉ định trong điều trị nóng, ho, sổ mũi, nghẹt mũi, nhức đầu.","Cách dùng: Thuốc được hòa với một ít nước trước khi dùng.

Liều dùng:

Trẻ em:

Từ 1 - 2 tuổi: Uống ¼ gói/ lần.

Từ 3 - 6 tuổi: Uống ½ gói/ lần.

Từ 7 - 12 tuổi: Uống 1 gói/ lần.

Người lớn: Uống 1 - 2 gói/ lần.

Mỗi ngày uống 3 - 4 lần."
,"Bột sủi Efferalgan 250mg giảm đau, hạ sốt (12 gói x 1,01g)","Hoạt chất: Paracetamol 250 mg.

Thành phần khác: Acid citric khan, Natri hydrogen carbonat, Sorbitol, Natri carbonat khan, Povidon, Natri docusat, Natri benzoat, Aspartam, Hương cam (một trong những thành phần của hương cam là maltodextrin: glucose), vừa đủ cho một gói 1,01 g.","Thuốc này chứa paracetamol.

Thuốc dùng điều trị các chứng đau và/hoặc sốt như đau đầu, tình trạng như cúm, đau răng, nhức mỏi cơ, đau bụng kinh. Thuốc dùng điều trị cho trẻ em cân nặng từ 17-50 kg.","Dùng đường uống.

Đổ bột thuốc vào cốc và sau đó thêm một ít đồ uống lỏng (như nước, sữa, nước trái cây), uống ngay sau khi hòa tan hoàn toàn.

Nếu trẻ sốt trên 38,5°C, hãy làm những bước sau đây để tăng hiệu quả của việc dùng thuốc.

- Cởi bỏ bớt quần áo của trẻ.

- Cho trẻ uống thêm chất lỏng.

- Không để trẻ ở nơi quá nóng

- Nếu cần, tắm cho trẻ bằng nước ấm, có nhiệt độ thấp hơn 2°C so với thân nhiệt của trẻ."
,"Dopagan 500mg giảm đau, hạ sốt từ nhẹ đến vừa lọ 100 viên","Mỗi viên nén chứa:

- Paracetamol 500mg.

- Tá dược: Tinh bột mì, starch 1500, Microcrystallin cellulose PH101, Povidon K90, Natri starch glycolat, Magnesi stearat, Natri benzoat, Talc, Nước tinh khiết.","Paracetamol dùng trong điều trị hầu hết các chứng đau từ nhẹ đến vừa và hạ sốt.

- Điều trị các chứng đau: Paracetamol được dùng giảm đau tạm thời trong điều trị chứng đau nhẹ và vừa. Thuốc có hiệu quả nhất là làm giảm đau cường độ thấp có nguồn gốc không phải nội tạng.

- Paracetamol không có tác dụng trị thấp khớp. Paracetamol là thuốc thay thế salicylat (được ưa thích ở người bệnh chống chỉ định hoặc không dung nạp salicylat) để giảm đau nhẹ hoặc hạ sốt.

* Điều trị sốt: Paracetamol thường được dùng để giảm thân nhiệt ở người bệnh sốt, khi sốt có thể có hại hoặc khi hạ sốt, người bệnh sẽ dễ chịu hơn. Tuy vậy, liệu pháp hạ sốt nói chung không đặc hiệu, không ảnh hưởng đến tiến trình của bệnh cơ bản và có thể che lấp tình trạng bệnh của người bệnh.",Cách dùng: Dùng uống.
,"Bột sủi Efferalgan 80mg giúp giảm đau, hạ sốt (12 gói x 0.52g)","Hoạt chất: Paracetamol 80mg.

Tá dược: Natri hydrogen carbonat, Acid citric khan, Natri carbonat khan, Natri docusat, Povidon, Sorbitol, Natri benzoat, Natri saccharin vừa đủ 1 gói 0.52g.","Thuốc này chứa paracetamol.

Thuốc dùng điều trị các chứng đau và/hoặc sốt như đau đầu, tình trạng như cúm, đau răng, nhức mỏi cơ. Thuốc dùng điều trị cho trẻ em cân nặng từ 6 - 20 kg.","Dùng đường uống.

Đổ bột thuốc vào cốc và sau đó thêm một ít đồ uống lỏng (như nước, sữa, nước trái cây). Uống ngay sau khi hòa tan hoàn toàn.

Nếu trẻ sốt trên 38,5°C, hãy làm những bước sau đây để tăng hiệu quả của việc dùng thuốc.

- Cởi bỏ bớt quần áo của trẻ.

- Cho trẻ uống thêm chất lỏng.

- Không để trẻ ở nơi quá nóng.

- Nếu cần, tắm cho trẻ bằng nước ấm, có nhiệt độ thấp hơn 2°C so với thân nhiệt của trẻ."
,"Glotadol 500 hạ sốt, giảm các cơn đau từ nhẹ đến vừa (10 vỉ x 10 viên)","Paracetamol 500 mg

Tá dược: Povidon K30, natri starch glycolat A, natri lauryl sulfat, magnesi stearat, hypromellose 2910, 6cps, macrogol 400, propylen glycol, talc, titan dioxyd.","Glotadol 500 chỉ định trong:

- Hạ sốt.

- Làm giảm các cơn đau từ nhẹ đến vừa như đau đầu và đau cơ thông thường, đau nhức do cảm cúm hay cảm lạnh, đau lưng, đau răng, đau do viêm khớp nhẹ và đau do hành kinh.","Người lớn và trẻ em trên 12 tuổi: uống 1 - 2 viên/lần, khoảng cách giữa các lần uống thuốc từ 4 - 6 giờ, không quá 8 viên/ngày.

Trẻ em từ 6 đến 12 tuổi: uống 0.5 - 1 viên/lần, khoảng cách giữa các lần uống thuốc từ 4 - 6 giờ, không quá 4 viên/ngày."
,"Tydol 650 hạ sốt, giảm đau từ nhẹ đến trung bình (10 vỉ x 10 viên)","Hoạt chất: Acetaminophen 650mg.

Tá dược: Tinh bột ngô, povidon K30, tinh bột tiền hồ hóa, natri starch glycolat, gelatin, silic oxyd dạng keo khan, talc, magnesi stearat, opadry II white.","Hạ sốt. Điều trị các cơn đau nhẹ đến trung bình gồm: Nhức đầu, đau do cảm lạnh và cảm cúm, đau họng, đau do hành kinh, đau sau khi tiêm ngừa hay nhổ răng, đau răng, đau nửa đầu, đau do viêm xương khớp.","Cách dùng: Dùng đường uống.

Liều dùng: uống thuốc cách mỗi 4 - 6 giờ nếu cần.

- Người lớn: uống 1 viên. Không dùng quá 6 viên/24 giờ.

- Trẻ em từ 7 - 12 tuổi: uống 1/2 viên. Không dùng quá 3 viên trong 24 giờ.

Khoảng cách tối thiểu giữa 2 lần uống: 4 giờ.

Lưu ý: Không dùng thuốc để tự điều trị giảm đau quá 10 ngày ở người lớn và quá 5 ngày ở trẻ em, hoặc sốt cao (39.5°C) quá 3 ngày trừ khi có chỉ định của bác sĩ."
,"Mexcold Imex 500 giảm đau từ nhẹ đến vừa, hạ sốt chai 200 viên","Mỗi viên nang cứng chứa:

Paracetamol 500mg.

Tá dược: Cellulose vi tinh thể, Tinh bột mì, Natri lauryl sulfat, Magnesi stearat.","Giảm đau tạm thời trong các trường hợp đau nhẹ và vừa. Thuốc có hiệu quả nhất với cơn đau cường độ thấp, có nguồn gốc không phải nội tạng.

- Giảm thân nhiệt ở bệnh nhân bị sốt.","Hàm lượng paracetamol chứa trong viên nang cứng MEXCOLD IMEX 500 không thích hợp sử dụng cho trẻ em dưới 11 tuổi.

- Người lớn và trẻ em trên 11 tuổi: uống 1 viên/lần, 3 - 4 lần/ngày, hoặc cứ 4 - 6 giờ một lần khi cần thiết. Không uống quá 8 viên trong 24 giờ."
,"Tatanol 500mg giảm đau, hạ sốt (10 vỉ x 10 viên)","Mỗi viên nén dài bao phim chứa Acetaminophen: 500mg.

Tá dược: Tinh bột ngô, PVP K30, magnesi stearat, talc, hydroxypropyl methyl cellulose, titan dioxid, macrogol 4000.","Acetaminophen được dùng rộng rãi trong điều trị các chứng đau và sốt từ nhẹ đến vừa.

Đau: Acetaminophen được dùng giảm đau tạm thời trong điều trị các chứng đau nhẹ và vừa như đau do cảm cúm, nhức đầu, đau họng, đau nhức cơ xương, đau do hành kinh, đau răng, đau nửa đầu.

Sốt: Acetaminophen được dùng để giảm thân nhiệt ở bệnh nhân sốt do mọi nguyên nhân nhưng không làm giảm thân nhiệt ở người bình thường.","Cách sử dụng: Dùng đường uống.

Không được dùng acetaminophen để tự điều trị giảm đau quá 10 ngày ở người lớn hoặc quá 5 ngày ở trẻ em, trừ khi do thầy thuốc hướng dẫn.

Không dùng acetaminophen cho người lớn và trẻ em để tự điều trị sốt cao (trên 39.5°C), sốt kéo dài trên 3 ngày, hoặc sốt tái phát, trừ khi do thầy thuốc hướng dẫn, vì sốt như vậy có thể là dấu hiệu của một bệnh nặng cần được thầy thuốc chẩn đoán nhanh chóng."
,"Tatanol Cảm Cúm trị cảm cúm, cảm lạnh (10 vỉ x 10 viên)","Dược chất:

Acetaminophen 500mg

Phenylephrine HCI 5mg

Caffeine 25mg

Tá dược

Tinh bột tiền gelatin hóa, hydroxyl propyl cellulose, natri croscarmellose, polymethacrylat, colloidal anhydrous silica, natri lauryl sulfat, magnesi stearat, sepisperse dry orange, sepifilm clear.","Thuốc được chỉ định làm giảm các triệu chứng cảm lạnh và cảm cúm như: sốt, nhức đầu, đau nhức bắp thịt, xương khớp, nghẹt mũi, chảy nước mũi, sung huyết mũi và xoang.","Người lớn và trẻ em trên 12 tuổi: 1 - 2 viên mỗi 4 - 6 giờ. Không dùng quá 8 viên trong 24 giờ. Không dùng cùng lúc với các sản phẩm khác có chứa acetaminophen.

Chế phẩm này không thích hợp với trẻ em dưới 12 tuổi.

Tham khảo ý kiến bác sĩ nếu các triệu chứng không giảm sau 5 ngày."
,"Hapacol Blue 500mg giảm đau, hạ sốt (10 vỉ x 10 viên)","Hoạt chất: Paracetamol 500 mg

Tá dược: Tinh bột mì, avicel, aerosil, magnesi stearat, sodium starch glycolat, PVP K30, natri benzoat, HPMC, PEG 6000, titan dioxyd, talc vừa đủ 1 viên","Điều trị các triệu chứng đau trong các trường hợp: đau đầu, đau nửa đầu, đau răng, đau nhức do cảm cúm, đau họng, đau nhức cơ xương, đau do viêm khớp, đau sau khi tiêm ngừa hay nhổ răng.

- Hạ sốt ở bệnh nhân bị cảm hay những bệnh có liên quan đến sốt.","Người lớn và trẻ em > 12 tuổi: uống 1 viên/ lần.

Đau nhiều: người lớn có thể uống 2 viên/ lần.

Khoảng cách giữa 2 lần uống phải hơn 4 giờ và không uống quá 8 viên/ ngày.

Hoặc theo chỉ dẫn của Thầy thuốc."
,Sara 500mg trị các chứng đau và sốt từ nhẹ đến vừa (20 vỉ x 10 viên),"Hoạt chất: Paracetamol 500mg.

Tá dược: partially pregelatinized starch (Era-Pac), pregelatinized starch (Era-Gel), magnesi stearat, povidon K-90, natri starch glycolat, methylparaben, propylparaben.","Điều trị các chứng đau và sốt từ nhẹ đến vừa. SARA hiệu quả trong:

Giảm đau trong các trường hợp: đau đầu, đau nửa đầu, đau bụng kinh, đau cơ bắp, đau họng, đau răng, đau nhức do cảm lạnh hay cảm cúm, sốt hoặc đau sau khi tiêm vắc xin, đau sau khi nhổ răng hoặc sau các thủ thuật nha khoa.

Hạ sốt.","Người lớn: uống mỗi lần từ 1 - 2 viên, 4-6 giờ mỗi lần, không quá 4 g/ngày.

Trẻ em từ 6-12 tuổi: uống mỗi lần từ 1/2 -1 viên, 4-6 giờ mỗi lần, không quá 4 lần/ ngày."
,"Hỗn dịch uống Sara hương cam 250mg/5ml giảm đau, hạ sốt chai 60ml","Hoạt chất: 5ml hỗn dịch Sara for children chứa 250mg Paracetamol.

Tá dược: Dung dịch Sorbitol, Xanthan gum, Glycerin, Magnesi nhôm Silicat, Natri Saccharin, Natri hydro phosphat, Màu vàng Sunset, Hương cam, Natri methylparaben, Natri propylparaben, Simethicone emulsion 30% w/w, Acid Phosphoric, Nước tinh khiết.",Thuốc hạ sốt và giảm đau.,"Trẻ em dưới 12 tuổi: Từ 6 - 12 tuổi : uống 1 - 2 thìa cà phê mỗi 4 giờ. Từ 1 - 6 tuổi : uống 1 thìa cà phê mỗi 4 giờ. Hay theo chỉ dẫn của thầy thuốc.

Người lớn và trẻ em trên 12 tuổi: Uống 2 - 4 thìa cà phê mỗi 4giờ, liều tối đa 4g/ngày (16 thìa cà phê/ ngày).."
,"Hỗn dịch uống Nurofen For Children 100mg/5ml giảm đau, hạ sốt chai 60ml","Mỗi 5ml chứa:

Hoạt chất: Ibuprofen 100mg.

Tá dược: Đường tinh chế, dung dịch sorbitol 70% không kết tinh, glycerin, acid citric monohydrat, irradiated light kaolin, polysorbate 80, bột agar, methyl hydroxybenzoate, propyl hydroxybenzoat, natri benzoat, saccharin natri, sunset yellow FC Edicol, hương cam D717 Bush Boake Allen, nước tinh khiết.","Nurofen for children được chỉ định để làm hạ sốt như sốt trong trường hợp cảm lạnh và cúm, và làm giảm đau như đau do mọc răng, đau răng, đau tai, đau họng, nhức đầu, các cơn đau nhẹ và bong gân.","Nurofen for children được bào chế đặc biệt dành cho trẻ em từ 3 tháng tuổi trở lên, dùng đường uống. Liều dùng hàng ngày của Nurofen for children là 20 - 30 mg/kg thể trọng chia làm nhiều liều nhỏ. Ibuprofen thường không khuyến cáo dùng cho trẻ em cân nặng dưới 7kg. Khuyến cáo đối với trẻ em cân nặng dưới 30kg không nên dùng nhiều hơn 5 muỗng cà phê (500mg) trong 24 giờ. Trẻ em dưới 3 tháng tuổi: chỉ theo lời khuyên của bác sĩ."
,"Viên sủi Effer-Paralmax 500 giảm đau từ nhẹ đến vừa, hạ sốt ","Mỗi viên nén sủi bọt Effer-Paralmax 500 chứa:

Hoạt chất: Paracetamol 500mg.

Tá dược: Acid citric khan, natri hydrocarbonat khan, natri carbonat khan, natri saccharin, aspartam, Kollidon K30, PEG 6000, natri benzoate vừa đủ một viên nén sủi bọt.","Dùng điều trị triệu chứng đau từ nhẹ đến vừa như: đau đầu, đau răng, đau bụng kinh, đau do thấp khớp, nhức mỏi cơ, cảm cúm.

Hạ sốt trong các chứng sốt do cảm cúm hoặc do các chứng nhiễm trùng đường hô hấp.

Chú ý: Mỗi viên có chứa khoảng 285,5 mg natri, cần chú ý đến khẩu phần ăn hàng ngày, trong trường hợp bệnh nhân có chỉ định ăn kiêng muối.","Dùng uống, theo sự hướng dẫn của bác sĩ, thông thường:

Người lớn và trẻ em trên 12 tuổi: Mỗi lần uống 1 - 2 viên, ngày uống 2 - 3 lần, không quá 8 viên/ngày.

Trẻ em 7-12 tuổi: Mỗi lần uống 1 viên, ngày uống 2 - 3 lần, không quá 4 viên/ngày."
,"Cốm pha dung dịch Paracetamol Stada 250mg giảm đau, hạ sốt","Dược chất: Paracetamol 250 mg

Tá dược: Saccharose, manitol, aspartam, povidon, hương cam, hương dâu, hydrogenat castor oil.","Điều trị các cơn đau từ nhẹ đến trung bình do cảm cúm, nhức đầu, đau họng, đau nhức Cơ xương, đau răng, đau nửa đầu.

- Hạ sốt trong cảm cúm và các nhiễm khuẩn đường hô hấp trên.

- Có thể phối hợp trong phương pháp điều trị nguyên nhân gây đau hoặc sốt.","Người lớn và trẻ em trên 11 tuổi: 1,5 - 2,5 gói/lần, cứ 4 - 6 giờ một lần khi cần nhưng không quá 16 gói/ngày.

Trẻ em từ 6 - 11 tuổi: 1,5 - 2 gói/lần, cứ 4 - 6 giờ một lần khi cần nhưng không quá 8 gói/ngày.

Trẻ em từ 1 - 5 tuổi: 1/2 - 1 gói/lần, cứ 4 - 6 giờ một lần khi cần nhưng không quá 4 gói/ngày.

Trẻ em từ 4 - 11 tháng tuổi: 1/3 gói/lần, cứ 4 - 6 giờ một lần khi cần nhưng không quá 2 gói/ngày.

Trẻ em từ 1 - 3 tháng tuổi: 1/4 gói/lần cứ 4 - 6 giờ một lần khi cần nhưng không quá 1 gói/ngày.

Không được dùng paracetamol để tự điều trị giảm đau quá 10 ngày ở người lớn hoặc quá 5 ngày ở trẻ em, trừ khi do thầy thuốc hướng dẫn."
,"Hỗn dịch uống Sara hương dâu 120mg/5ml giảm đau, hạ sốt cho trẻ em chai 60ml","Hoạt chất: Paracetamol 120mg.

Tá dược: Dung dịch Sorbitol, Xanthan Gum, Natri Saccharin, Natri dihydro phosphate, Màu đỏ Carmoisin, Hương dâu tây, Glycerin, Magnesi nhôm silicat, Simethicon emulsion 30% w/w, Natri methylparaben, Natri propylparaben, Acid phosphoric, Nước tinh khiết.",Thuốc hạ sốt và giảm đau cho trẻ em và trẻ sơ sinh.,"Uống mỗi 4 - 6 giờ khi cần thiết nhưng không quá 5 lần/ngày.

Trẻ em 4 tháng - 1 tuổi: 1/2 thìa cà phê (2.5ml)/ lần

Trẻ em 1 - 2 tuổi: 1 thìa cà phê (5ml)/ lần

Trẻ em 2 - 6 tuổi: 1 - 2 thìa cà phê (5- 10ml)/lần."
,"Acemol 325mg giảm đau, hạ sốt chai 40 viên","Paracetamol 325mg

Tá dược: Tinh bột sắn, povidon, colloidal silicon dioxyd, cellulose vi tinh thể, magnesi stearat, bột talc vừa đủ 1 viên nén dài.","Hạ sốt và giảm đau trong các trường hợp: Cảm cúm, sốt, đau nhức.","Theo sự chỉ dẫn của thầy thuốc, trung bình:

Người lớn: Mỗi lần uống 1 - 2 viên, ngày 3 lần hoặc cách 4 giờ.

Trẻ em trên 12 tuổi: Mỗi lần uống 1 viên, ngày 2 - 3 lần."
,"Mexcold Plus giảm đau, hạ sốt","Thành phần dược chất:

Paracetamol 500mg.

Cafein 65mg.

Thành phần tá dược: Povidon, Natri lauryl sulfat, Cellulose vi tinh thể, Crospovidon, Magnesi stearat, Hydroxypropyl methylcellulose, Talc, Titan dioxyd, Macrogol 6000, sắt oxyd.","Điều trị các triệu chứng đau như: đau đầu, đau răng, đau lưng, đau nhức bắp thịt, đau bụng kinh, đau do thấp khớp, nhức mỏi cơ.

- Hạ sốt từ nhẹ đến vừa.","Người lớn và trẻ em từ 12 tuổi trở lên: uống 1 - 2 viên x 2 - 3 lần/ngày. Không uống quá 8 viên/ngày.

- Không dùng thuốc có chứa paracetamol để tự điều trị giảm đau quá 10 ngày ở người lớn hoặc quá 5 ngày ở trẻ em, trừ khi do thầy thuốc hướng dẫn.

- Không dùng paracetamol cho người lớn và trẻ em để tự điều trị sốt cao (trên 39,5°C), sốt kéo dài trên 3 ngày hoặc sốt tái phát, trừ khi do thầy thuốc chỉ định.

Cách dùng

Uống nguyên viên với một ít nước.

Một số lưu ý đặc biệt về xử lý thuốc trước và sau khi sử dụng thuốc:

Không có yêu cầu đặc biệt về xử lý thuốc sau khi sử dụng."
,"Pacemin trị triệu chứng đau đầu, sổ mũi, hạ sốt","Paracetamol 325mg.

Clorpheniramin maleat 2mg.

(Tá dược gồm: Eragel, tinh bột sắn, amidon, gelatin, natri lauryl sulfat, magnesi stearat, bột talc, sunset yellow, tartrazine).","Điều trị triệu chứng: đau đầu, sổ mũi, hắt hơi, giảm đau nhẹ.

+ Hạ sốt.","Người lớn và trẻ em trên 12 tuổi: Uống mỗi lần 2 viên/lần, mỗi lần cách nhau 4 - 6 giờ.

+ Trẻ em 6 - 12 tuổi: Uống mỗi lần 1 viên/lần, mỗi lần cách nhau 4 - 6 giờ.

+ Trẻ dưới 6 tuổi nên dùng dạng bào chế khác với hàm lượng phù hợp hơn.

Hoặc theo chỉ dẫn của thầy thuốc

Chú ý: Khoảng cách giữa các lần uống được khuyến cáo là: cứ 4 - 6 giờ một lần khi cần thiết, nhưng không quá 4g Paracetamol (12 viên)/một ngày."
