,"THUỐC HO, LONG ĐỜM TV. PHARM TERPINZOAT 100 VIÊN","Cho 1 viên:

Hoạt chất: Terpin hydrat 100mg, Natri benzoat 50mg.

Tá dược: Avicel, Magnesi stearat, Sellac, Cetyl alcohol, PVP, Talc, Gelatin, Đường saccarose, Gôm arabic, Oxyd titan, Sáp ong tráng, Sáp carnauba, Paratin, Màu xanh patent, cồn 96°, Ether vừa đủ 1 viên bao đường.","Các triệu chứng ho, long đờm trong các trường hợp viêm phế quản cấp hay mãn tính.","Dùng đường uống.

Dùng theo chỉ dẫn của thầy thuốc hoặc theo liều sau:

Người lớn: uống 1 - 2 viên/lần, ngày 2 - 3 lần.
Trẻ em ≥ 30 tháng tuổi: ngày uống 1 viên, chia làm 1 – 2 lần/ngày."
,THUỐC MENARINI BILAXTEN 20MG,Hoạt chất: Bilastine 20mg,Bilaxten được chỉ định điều trị triệu chứng trong trường hợp viêm mũi dị ứng (quanh năm hoặc theo mùa) và mày đay.,"Sử dụng cho người lớn và trẻ em trên 12 tuổi.

Liều dùng 20mg (1 viên) một lần/ngày để điều trị triệu chứng viêm mũi dị ứng (thường xuyên hoặc theo mùa) và mày đay.
Cần uống thuốc vào thời điểm 1 giờ trước hoặc 2 giờ sau ăn. Nên uống toàn bộ liều trong 1 lần duy nhất trong ngày.
Người cao tuổi

Không cần chỉnh liều trên người cao tuổi.
Trẻ em

Chưa có kinh nghiệm sử dụng Bilastine cho trẻ em từ 0 – 2 tuổi đối với các chỉ định viêm mũi dị ứng và mày đay. Thông tin về độ an toàn và hiệu quả của Bilastine trên trẻ em dưới 12 tuổi vẫn chưa được nghiên cứu đầy đủ.
Bệnh nhân suy thận

Không cần chỉnh liều trên bệnh nhân suy thận.
Bệnh nhân suy gan

Chưa có dữ liệu lâm sàng về việc dùng thuốc trên bệnh nhân suy gan. Do Bilastine không chuyển hóa qua gan mà chủ yếu thải trừ qua thận, tình trạng suy gan có thể không làm nồng độ thuốc trong máu vượt quá giới hạn an toàn. Do đó, không cần chỉnh liều trên bệnh nhân suy gan.
Độ dài đợt điều trị

Trong điều trị viêm mũi dị ứng, việc điều trị chỉ giới hạn trong khoảng thời gian có tiếp xúc với yếu tố dị nguyên. Cụ thể là trong điều trị viêm mũi dị ứng theo mùa, có thể ngừng thuốc khi hết triệu chứng và sử dụng lại khi triệu chứng xuất hiện trở lại. Trong điều trị viêm mũi dị ứng quanh năm, nên sử dụng thuốc liên tục trong suốt thời gian tiếp xúc với dị nguyên.
Trong điều trị mày đay. Thời gian điều trị phụ thuộc vào dạng mày đay, thời gian và diễn biến của triệu chứng.
Cách dùng

Bilaxten khuyên dùng đường uống. Nên uống toàn bộ liều trong 1 lần duy nhất trong ngày, vào thời điểm 1 giờ trước hoặc 2 giờ sau ăn."
,THUỐC DALIRESP ROFLUMILAST 250 MCG 28 VIÊN,Roflumilast 250mcg.,Điều trị bệnh phổi tắc nghẽn mạn tính.,"Liều khuyến cáo là 1 viên (500mcg)/ ngày, uống không phụ thuộc vào bữa ăn."
,THUỐC HO OPV TUSPRESS CHAI 60ML,"Mỗi chai 60ml chứa:

Oxomemazin 19,8mg. 
Guaifenesin 399,6mg.","Điều trị triệu chứng các chứng ho khan khó chịu, nhất là ho do dị ứng và ho kích ứng.","Người lớn:

5-13mg mỗi ngày chia thành các liều bằng nhau.
Trẻ em:

Trẻ từ 0 đến 3 tháng tuổi: 2,5-5mg/ngày.
Trẻ trên 3 tháng tuổi: 5-20 mg/ngày, chia thành 2 đến 3 liều."
,"THUỐC VIÊM HỌNG NHẤT NHẤT KACHITA, HỘP 20 VIÊN","430mg cao khô tương đương:

Hoàng liên (Rhizoma Coptidis) 255mg
Cam thảo (Radix Glycyrrhizae) 255mg
Tri mẫu (Rhizoma Anemarrhenae) 255mg
Huyền sâm (Radix Scrophulariae) 255mg
Sinh địa (Radix Rehmanniae Glutinosae) 255mg
Mẫu đơn bì (Cortex Paeoniae Suffruticosae) 255mg
Qua lâu nhân (Semen Trichosanthis) 255mg
Liên kiều (Fructus Forsythiae Suspensae) 255mg
Hoàng bá (Cortex Phellodendri) 645mg
Hoàng cầm (Radix Scutellariae) 645mg
Bạch thược (Radix Paeoniae Lactiflorae) 255mg
Thạch cao (Gypsum fibroscum) 255mg
Tá dược vừa đủ 1 viên.","Tác dụng: Thanh nhiệt, giải độc, chống viêm, tiêu sưng

Chỉ định: Điều trị các trường hợp viêm loét miệng lưỡi (nhiệt miệng), miệng môi sưng đau, đau nhức răng, chảy máu chân răng, sưng lợi, viêm họng, hôi miệng.","Người lớn: Ngày uống 2 lần, mỗi lần 2 viên
Trẻ em dưới 12 tuổi: Ngày uống 2-3 lần, mỗi lần 1 viên"
,"THUỐC HO LA HỚN QUẢ XUÂN QUANG, CHAI 250ML","Thục địa 25.0g, Thiên môn đông 25.0g, Tử uyển 20.0g, Sa sâm 20.0g, Mạch môn 20.0g, Bách bộ 20.0g, Mẫu đơn bì 20.0g, Ngũ vị tử 10.0g, Phục linh 10.0g, Cao La hớn quả 1.25g, Menthol 1.25g. Tá dược vừa đủ 250ml.","Điều trị các cơn ho do cảm nhiễm.
Ho khan, ho có đờm.
Ho lâu ngày do phế nhiệt, phế âm hư.","Trẻ em từ 6-15 tuổi,mỗi lần uống 1 muỗng cà phê(5ml), ngày uống 3 lần, sau khi ăn.
Người lớn mỗi lần uống 1 muỗng canh(15ml), ngày uống 3 lần, sau khi ăn.
Cách dùng

Uống sau khi ăn."
,THUỐC HO STELLA STACYTINE 200MG GRA,Acetylcysteine 200mg,"Thuốc tiêu chất nhầy trong điều trị bổ sung đối với bệnh nhân tiết chất nhầy bất thường, hoặc có đờm đặc quánh trong viêm phế quản cấp và mạn tính.
Chất giải độc trong điều trị quá liều paracetamol.","Liều dùng:

Tiêu chất nhầy: Người lớn: 1 gói x 3 lần/ ngày. Trẻ em từ 2 đến 6 tuổi: 1 gói x 2 lần/ ngày.
Giải độc quá liều paracetamol: Khởi đầu 140 mg/kg, sau đó cách 4 giờ uống một lần với liều 70 mg/kg thể trọng, tổng cộng thêm 17 lần.
Cách dùng:

Stacytine 200 GRA được dùng đường uống."
,"THUỐC HO CODATUX DAILY SYRUP, HỘP 30 GÓI X 5ML","Mỗi gói 5ml chứa:
Vitamin C thiên nhiên: 20mg
Dịch ép quả Tắc (Quất): 2.5g
Tinh dầu tần dày lá (Húng chanh): 0.15mg
Tinh dầu tràm: 0.2mg
Đường phèn: 2.25g","Bổ sung Vitamin C thiên nhiên, tăng cường sức đề kháng cho cơ thể.
Giúp phòng ngừa và hỗ trợ điều trị cảm mạo, ho, viêm họng, đau rát họng, khan tiếng, khò khè, sổ mũi.","Trẻ em từ 6 – 12 tháng tuổi: 1 gói x 1 lần/ngày
Trẻ em từ 1 – 12 tuổi: 1 gói x 1 – 2 lần/ngày
Người lớn và trẻ em trên 12 tuổi: 2 gói x 1 – 2 lần/ngày
Nên pha loãng với một ít nước ấm khi uống."
,"THUỐC THÉOSTAT LP 100MG THEOPHYLLINE 300MG, HỘP 30 VIÊN","Hoạt chất: Theophylline monohydrate 300mg
Tá dược vừa đủ 1 viên bao phim: hydroxymethylcellulose độ nhớt cao, lactose, magnesium stearate, colloidal silica.","Hen phế quản khó thở kịch phát.
Khó thở mãn do hen.
Co thắt phế quản do liên quan đến bệnh phế quản mạn tính và bệnh phổi có kèm theo sung huyết.","Liều lượng: Liều lượng tùy phản ứng của từng người đối với thuốc căn cứ trên hiệu quả và tác dụng không mong muốn.
Trẻ em:

Đối với trẻ em trên 3 tuổi, liều lượng từ 10 - 16mg/kg. Chia làm 2 lần, sáng và tối, cách nhau 12 giờ.
Liều dùng có thể tăng dần 50 đến 100mg tùy theo khả năng dung nạp thuốc và kết quả trị liệu (theo dõi nồng độ theophylline huyết).
Liều cao hơn có thể dùng (không vượt quá 20mg/kg/ngày); trong trường hợp này, cần theo dõi nồng độ theophylline trong huyết.
Theo liều có thể xem là chỉ định, lượng trung bình là 13mg/kg/ngày tương ứng với số lượng sau:

*(Liều lượng đúng cho 24 giờ)

Người lớn: dùng thuốc 2 lần/ngày: Liều dùng trung bình là 10mg/kg/ngày, chia làm 2 lần, sáng và tối. Trong lâm sàng, liều khởi đầu là 600mg mỗi ngày, chia làm 2 lần. Hiệu quả điều trị có thể quan sát thấy kể từ ngày điều trị thứ ba. Nếu hiệu quả điều trị chưa đủ và không có tác dụng phụ, có thể tăng liều thêm 150mg tới khi đạt kết quả mong muốn.
Trong một số trường hợp, có thể dùng hơn liều 900mg/ngày, nên theo dõi nồng độ theophyllin huyết (4 giờ sau khi dùng liều buổi sáng của ngày thứ ba).
Cần phải tuân thủ đúng theo toa của bác sĩ.
Cách dùng

Nuốt viên thuốc hoàn toàn với nửa cốc nước, không nhai, không cắn."
,"PHARMEDIC METHORFAR 15MG, HỘP 100 VIÊN",Dextromethorphan hydrobromid 15 mg,"Chứng ho do họng & phế quản bị kích thích khi cảm lạnh thông thường hoặc khi hít phải các chất kích thích. Ho không đờm, mạn tính.","Người lớn & trẻ > 12 tuổi: 30mg/lần cách 6-8 giờ, tối đa 120mg/24 giờ. Trẻ 6-12 tuổi:15mg/lần, cách 6-8 giờ, tối đa 60mg/24 giờ. Trẻ 2-6 tuổi: 7.5mg/lần, cách 6-8 giờ, tối đa 30mg/24 giờ."
,"GLOTAMUC 200MG ABBOTT, HỘP 20 GÓI",Acetylcystein 200 mg,Tiêu nhày trong các bệnh phế quản-phổi cấp & mãn tính kèm theo tăng tiết chất nhầy.,"Làm tiêu chất nhầy trong điều trị hỗ trợ cho những bệnh nhân bị tiết chất nhầy bất thường, bệnh nhầy nhớt hay trong những bệnh lý có đờm nhầy đặc quánh như viêm phế quản cấp và mạn tính.
Nếu không có chỉ dẫn nào khác , liều thông thường như sau:

Người lớn và trẻ em trên 7 tuổi: 200 mg x 2- 3 lần/ ngày.
Trẻ em 2 – 7 tuổi :                200 mg x 2 lần/ ngày.
Trẻ em dưới 2 tuổi: 100 mg x 2 lần/ ngày.
- Chất giải độc trong điều trị quá liều paracetamol.

Liều khởi đầu 140 mg/kg, tiếp theo cách 4 giờ uống một lần với liều 70 mg/kg và uống tổng cộng thêm 17 lần.
Acetylcystein có hiệu quả nhất khi dùng trong vòng 8 giờ sau khi bị quá liều paracetamol. Sau thời gian này hiệu quả sẽ giảm đi. Tuy nhiên, bắt đầu điều trị chậm hơn 24 giờ sau đó có thể vẫn còn có ích.
Hòa tan viên nén sủi bọt trong nước rồi uống."
,"THUỐC HO ZECUF HERBAL DROPS XANH, HỘP 20 VIÊN","Glycyrrhiza glabra (Cam Thảo): 15mg
Zingiber officinale (Gừng): 10mg
Emblica offcinale (Me rừng): 10mg
Menthol (Bạc hà): 7mg","Thuốc có tác dụng long đàm, kháng viêm
Thuốc dùng để điều trị các triệu chứng bệnh cấp tính và mãn tính đường hô hấp trên bao gồm các triệu chứng ho khan (viêm họng, viêm thanh quản, kể cả viêm thanh quản, viêm khí quản, viêm phế quản do nói nhiều.","Người lớn: Ngậm 1 viên để tan chậm trong miệng cách khoảng 2 – 3 giờ.  Không dùng quá tối đa 10 viên.
Trẻ em từ 6 tuổi trở lên: Dùng nửa liều người lớn, có thể bẻ viên và đưa cho bé ngậm để tránh nghẹt mũi do nuốt viên thuốc."
,THUỐC HO MOLITOUX 50MG DOMESCO,"Eprazinon dihydrochlorid:  50mg
Tá dược: Lactose khan, Avicel, Sodium starch glycolat, Talc, Magnesi stearat, Aerosil, Hydroxypropylmethyl cellulose 15cP, Hydroxypropylmethyl cellulose 6cP, Polyethylen glycol 6000, Talc, Titan dioxyd, màu Erythrosin lake.","Làm loãng đờm, long đờm để chữa ho, làm dễ thở: trong các trường hợp viêm phế quản cấp và mạn, viêm mũi họng kèm theo chứng nhiều đờm, đờm đặc.","Người lớn 3 – 6 viên/ngày, chia 3 lần.
Thời gian điều trị: không quá 5 ngày trừ khi có chỉ định của Bác sĩ. "
,"THUỐC VENTOLIN SYRUP SUGAR FREE NO SUGAR , CHAI 60ML","Dược chất chính: Salbutamol 1,05mg , guaiphenesin 50mg
Loại thuốc: Thuốc tác dụng trên đường hô hấp
Dạng thuốc, hàm lượng: Siro, Hộp 1 chai chứa 60ml.","Rối loạn đường hô hấp biến chứng do co thắt phế quản và tăng tiết các chất nhầy dính như trong hen phế quản, viêm phế quản mãn tính và khí phế thủng.","Thuốc dùng đường uống.
Người lớn: 10-20ml/ lần, 2-3 lần/ ngày.
Trẻ 2-6 tuổi: 5-10ml/ lần, 2-3 lần/ ngày.
Trẻ 6-12 tuổi: 10ml/ lần, 2-3 lần/ ngày
Trên 12 tuổi: 10-20ml/ lần, 2-3 lần/ ngày."
,"THUỐC HO MITUX E DHG 100MG, HỘP 24 GÓI","Acetylcystein 100 mg
Tá dược vừa đủ 1 gói
(Beta caroten, đường trắng, lactose, bột hương cam, màu sunset yellow, aspartam).","Điều trị các rối loạn về tiết dịch của niêm mạc đường hô hấp trong các bệnh viêm phế quản, viêm khí phế quản, viêm phế quản phổi cấp và mãn tính, viêm mũi, viêm thanh quản, viêm xoang, viêm tai giữa tiết dịch.",Trẻ em từ 2 đến 6 tuổi: 2 gói × 2 lần/ ngày hoặc 1 gói x 3 lần/ ngày.
,"ACEMUC 200MG SANOFI, HỘP 30 VIÊN",Dược chất chính: Acetylcysteine 200mg,"Tiêu nhày trong các bệnh phế quản-phổi cấp & mãn tính kèm theo tăng tiết chất nhầy. Làm tiêu chất nhầy trong điều trị hỗ trợ cho những bệnh nhân bị tiết chất nhầy bất thường, bệnh nhầy nhớt hay trong những bệnh lý có đờm nhầy đặc quánh như viêm phế quản cấp và mạn tính.","Thuốc dùng đường uống.
Nếu không có chỉ dẫn nào khác, liều thông thường như sau:
Người lớn và trẻ em trên 7 tuổi: 200 mg x 2- 3 lần/ ngày.
Trẻ em 2 – 7 tuổi : 200 mg x 2 lần/ ngày.
Trẻ em dưới 2 tuổi: 100 mg x 2 lần/ ngày."
,"THUỐC PAXIRASOL - BROMHEXINE HYDROCHLORIDE 8MG, HỘP 2 VỈ X 10 VIÊN",Bromhexine 8mg,"Bệnh đường hô hấp tăng tiết đàm & khó long đàm như viêm phế quản cấp & mãn, các dạng bệnh phổi tắc nghẽn mãn, viêm hô hấp mãn, bụi phổi, giãn phế quản.","Người lớn và trẻ trên 12 tuổi: uống 8mg x 3 lần/ ngày.
Trẻ em 6 - 12 tuổi: uống 4mg x 3 lần/ ngày.
Trẻ em 2 - 6 tuổi: uống  4mg x 2 lần/ ngày.
Uống thuốc ngay sau khi ăn."
,"THUỐC HO MEGA CODEPECT, HỘP 100 VIÊN",Codein phosphat 10mg; Glyceryl guaiacolat 100mg,Chỉ định cho bệnh nhân trên 12 tuổi để điều trị triệu chứng ho khan hoặc kích ứng.,Người lớn & trẻ em > 6 tuổi: 1 viên x 3 lần/ngày. Không sử dụng quá 7 ngày.
,THUỐC TRỊ HO ATUSSIN,Dextromethorphan. HBr 10 mg; CHLORPHENIRAMINE maleat 1 mg; Sodium citrat 133mg; Glyceryl guaiacolat 50 mg; Ammonium Chlorid 50 mg,"Dùng kiểm soát các cơn ho do cảm lạnh, cúm, lao, viêm phế quản, hen phế quản, ho gà, sởi, viêm phổi, viêm phế quản phổi, viêm họng, viêm thanh quản, viêm khí quản, viêm khí phế quản, màng phổi bị kích ứng, hút thuốc quá độ, hít phải các chất kích ứng, ho có nguồn gốc tâm sinh.","Liều lượng và cách dùng cho mỗi 6 - 8 giờ:

Người lớn và trẻ trên 12 tuổi: 1-2 viên/lần.
Hay theo sự chỉ dẫn của bác sĩ."
,SIRÔ THUỐC TRỊ HO HOASTEX 90ML,"Húng chanh (Folium Plectranthi amboinici) 2,500 g
Núc nác (Cortex Oroxyli) 0,625 mg
Cineol (Cineolum) 4,650 g","Trị ho.
Giảm ho trong viêm họng, viêm phế quản, viêm khí quản … (viêm đường hô hấp).","Trẻ sơ sinh đến dưới 2 tuổi: mỗi lần uống 1/2 gói – 1 gói 5ml, ngày uống 3 lần.
Trẻ em từ 2 đến 6 tuổi: mỗi lần uống 1 – 2 gói 5ml , ngày uống 3 lần.
Trẻ em từ 6 tuổi trở lên và người lớn: mỗi lần uống 3 gói 5ml, ngày uống 3 lần."
,"VPC TERPIN CODEIN 100MG/10MG, HỘP 100 VIÊN","Terpin hydrat 100 mg.
Codein phosphat 5 mg.
Tá dược vừa đủ 1 viên","Trị ho, long đờm trong các trường hợp viêm phế quản cấp hay mãn tính.","Nên uống vào các bữa ăn.

Không dùng thuốc cho trẻ em dưới 5 tuổi, phụ nữ mang thai và cho con bú. Không dùng thốc với thức uống co cồn.
Người lớn: Uống 2- 3 viên/lần, ngày 2 - 3 lấn.
Trẻ em từ 5 tuổi trở lên: Uống 1 - 2 viên/lần,ngày 2 - 3 lần
Hoặc theo hướng dẫn của thầy thuốc."
,SIRO MẬT ONG CHANH ĐÀO BỔ PHẾ GIẢM HO,"Húng chanh 625mg
Chanh đào 416,7mg
Gừng 83,3mg
Tía tô 16,7mg
Cam thảo 16,7mg
Mật ong 416,7mg
Phụ liệu: Saccharose, acid benzoic, nước vừa đủ 5ml.","Giúp bổ phế, giảm ho,làm ấm đường hô hấp, giảm ngứa rát cổ họng, đau họng. 
Giúp giảm các triệu chứng ho do viêm phế quản và viêm đường hô hấp, ho do dị ứng, ho do thay đổi thời tiết, ho khan, ho dai dẳng lâu ngày.","Trẻ từ 2 - 6 tuổi: Ngày uống 2 lần, mỗi lần 5ml.
Trẻ từ 6-10 tuổi: Ngày uống 2 lần, mỗi lần 10ml.
Thiếu niên và người lớn: Ngày uống 3 lần, mỗi lần 10ml."
,THUỐC HO PROSPAN ORAL LIQUID 100ML,Thành phần chủ yếu là cao lá thường xuân.,"Chuyên trị các loại bệnh ho gió, ho khan, ho khó đờm.
Cải thiện viêm phế quản hiệu quả.
Giảm ho hiệu quả.","Bé 1-4 tuổi: 12 giọt /lần - 3 lần/ngày.
Bé 4-16 tuổi: 16 giọt/lần- 3 lần/ngày.
Bé trên 10 tuổi và người lớn: 24 giọt/lần - 3 lần/ngày.
Nên uống trước khi ăn là tốt nhất."
